,Price per Unit,Units Sold,Total Sales,Operating Profit,clusters
3910,56.0,215.0,12040.0,5057.0,0
3911,49.0,238.0,11662.0,4315.0,0
3912,54.0,317.0,17118.0,10956.0,0
3913,50.0,259.0,12950.0,5180.0,0
3914,46.0,261.0,12006.0,5643.0,0
3915,46.0,230.0,10580.0,5078.0,0
3916,59.0,245.0,14455.0,6505.0,0
3917,59.0,290.0,17110.0,6160.0,0
3918,55.0,313.0,17215.0,10501.0,0
3919,54.0,270.0,14580.0,5978.0,0
3920,46.0,278.0,12788.0,6138.0,0
3921,47.0,261.0,12267.0,5520.0,0
3922,55.0,252.0,13860.0,6237.0,0
3923,64.0,305.0,19520.0,7613.0,0
3924,59.0,319.0,18821.0,11293.0,0
3925,53.0,267.0,14151.0,5943.0,0
3926,46.0,247.0,11362.0,5113.0,0
3927,46.0,243.0,11178.0,5142.0,0
3928,58.0,231.0,13398.0,5761.0,0
3929,61.0,286.0,17446.0,6978.0,0
3930,58.0,325.0,18850.0,11499.0,0
3931,53.0,308.0,16324.0,6693.0,0
3932,45.0,257.0,11565.0,5320.0,0
3933,47.0,241.0,11327.0,5324.0,0
3934,54.0,270.0,14580.0,6561.0,0
3935,62.0,290.0,17980.0,6653.0,0
3936,56.0,360.0,20160.0,12499.0,0
3937,50.0,270.0,13500.0,5940.0,0
3938,47.0,268.0,12596.0,5920.0,0
3939,47.0,252.0,11844.0,5448.0,0
3940,58.0,252.0,14616.0,5846.0,0
3941,59.0,280.0,16520.0,6608.0,0
3942,64.0,236.0,15104.0,6344.0,0
3943,68.0,290.0,19720.0,7494.0,0
3944,60.0,299.0,17940.0,10764.0,0
3945,53.0,273.0,14469.0,6222.0,0
3946,52.0,258.0,13416.0,6440.0,0
3947,50.0,252.0,12600.0,6174.0,0
3948,64.0,254.0,16256.0,6828.0,0
3949,66.0,263.0,17358.0,6422.0,0
3950,62.0,312.0,19344.0,12380.0,0
3951,51.0,300.0,15300.0,6426.0,0
3952,54.0,285.0,15390.0,7233.0,0
3953,54.0,225.0,12150.0,5589.0,0
3954,60.0,261.0,15660.0,6734.0,0
3955,68.0,290.0,19720.0,6902.0,0
3956,24.0,234.0,5616.0,2640.0,0
3957,34.0,225.0,7650.0,3749.0,0
3958,33.0,210.0,6930.0,3188.0,0
3959,34.0,175.0,5950.0,3273.0,0
3960,36.0,154.0,5544.0,2384.0,0
3961,34.0,203.0,6902.0,4417.0,0
3962,23.0,213.0,4899.0,2450.0,0
3963,33.0,255.0,8415.0,3787.0,0
3964,32.0,176.0,5632.0,2534.0,0
3965,34.0,175.0,5950.0,3570.0,0
3966,38.0,125.0,4750.0,2138.0,0
3967,34.0,196.0,6664.0,4198.0,0
3968,29.0,254.0,7366.0,3315.0,0
3969,39.0,236.0,9204.0,4142.0,0
3970,32.0,182.0,5824.0,2854.0,0
3971,37.0,174.0,6438.0,3734.0,0
3972,41.0,125.0,5125.0,2050.0,0
3973,39.0,189.0,7371.0,4423.0,0
3974,27.0,234.0,6318.0,3033.0,0
3975,38.0,225.0,8550.0,3848.0,0
3976,34.0,203.0,6902.0,3175.0,0
3977,36.0,163.0,5868.0,3462.0,0
3978,42.0,147.0,6174.0,2593.0,0
3979,39.0,232.0,9048.0,5519.0,0
3980,29.0,268.0,7772.0,3731.0,0
3981,38.0,259.0,9842.0,4527.0,0
3982,33.0,225.0,7425.0,3564.0,0
3983,39.0,189.0,7371.0,4275.0,0
3984,42.0,168.0,7056.0,2822.0,0
3985,37.0,276.0,10212.0,6434.0,0
3986,39.0,238.0,9282.0,4363.0,0
3987,42.0,238.0,9996.0,4498.0,0
3988,37.0,232.0,8584.0,4206.0,0
3989,38.0,203.0,7714.0,4397.0,0
3990,41.0,169.0,6929.0,3118.0,0
3991,47.0,250.0,11750.0,7520.0,0
3992,37.0,238.0,8806.0,3963.0,0
3993,42.0,238.0,9996.0,4598.0,0
3994,37.0,319.0,11803.0,5311.0,0
3995,36.0,210.0,7560.0,4536.0,0
3996,41.0,196.0,8036.0,3214.0,0
3997,47.0,293.0,13771.0,8676.0,0
3998,37.0,268.0,9916.0,4859.0,0
3999,41.0,259.0,10619.0,4779.0,0
4000,39.0,297.0,11583.0,5328.0,0
4001,38.0,189.0,7182.0,4237.0,0
4002,41.0,169.0,6929.0,2772.0,0
4003,46.0,225.0,10350.0,6728.0,0
4004,44.0,255.0,11220.0,5386.0,0
4005,41.0,213.0,8733.0,4017.0,0
4006,46.0,234.0,10764.0,5274.0,0
4007,47.0,181.0,8507.0,4679.0,0
4008,44.0,175.0,7700.0,3311.0,0
4009,50.0,213.0,10650.0,6816.0,0
4010,44.0,240.0,10560.0,5280.0,0
4011,43.0,216.0,9288.0,4365.0,0
4012,48.0,188.0,9024.0,4241.0,0
4013,45.0,168.0,7560.0,4385.0,0
4014,42.0,150.0,6300.0,2583.0,0
4015,53.0,210.0,11130.0,6901.0,0
4016,43.0,234.0,10062.0,4930.0,0
4017,43.0,243.0,10449.0,5120.0,0
4018,47.0,206.0,9682.0,4647.0,0
4019,48.0,203.0,9744.0,5359.0,0
4020,42.0,195.0,8190.0,3686.0,0
4021,51.0,247.0,12597.0,7810.0,0
4022,41.0,238.0,9758.0,4684.0,0
4023,44.0,285.0,12540.0,6019.0,0
4024,47.0,255.0,11985.0,5873.0,0
4025,47.0,182.0,8554.0,4961.0,0
4026,42.0,169.0,7098.0,3194.0,0
4027,53.0,261.0,13833.0,8576.0,0
4028,37.0,209.0,7733.0,3480.0,0
4029,49.0,194.0,9506.0,2947.0,0
4030,46.0,217.0,9982.0,4492.0,0
4031,48.0,175.0,8400.0,3360.0,0
4032,51.0,161.0,8211.0,5173.0,0
4033,49.0,233.0,11417.0,2854.0,0
4034,37.0,223.0,8251.0,4126.0,0
4035,49.0,210.0,10290.0,3190.0,0
4036,49.0,196.0,9604.0,4706.0,0
4037,47.0,150.0,7050.0,2961.0,0
4038,50.0,140.0,7000.0,4270.0,0
4039,46.0,182.0,8372.0,2344.0,0
4040,49.0,230.0,11270.0,5072.0,0
4041,58.0,175.0,10150.0,3045.0,0
4042,55.0,203.0,11165.0,5248.0,0
4043,58.0,174.0,10092.0,4340.0,0
4044,62.0,145.0,8990.0,5664.0,0
4045,54.0,210.0,11340.0,3062.0,0
4046,56.0,228.0,12768.0,6001.0,0
4047,62.0,203.0,12586.0,3776.0,0
4048,64.0,210.0,13440.0,6720.0,0
4049,54.0,188.0,10152.0,4162.0,0
4050,59.0,152.0,8968.0,5829.0,0
4051,72.0,203.0,14616.0,3946.0,0
4052,56.0,252.0,14112.0,7056.0,0
4053,64.0,225.0,14400.0,5184.0,0
4054,60.0,218.0,13080.0,6671.0,0
4055,56.0,182.0,10192.0,4586.0,0
4056,60.0,154.0,9240.0,6098.0,0
4057,72.0,189.0,13608.0,4491.0,0
4058,56.0,273.0,15288.0,7644.0,0
4059,63.0,248.0,15624.0,5781.0,0
4060,64.0,206.0,13184.0,7251.0,0
4061,59.0,210.0,12390.0,6071.0,0
4062,62.0,155.0,9610.0,6343.0,0
4063,72.0,219.0,15768.0,5519.0,0
4064,56.0,277.0,15512.0,6980.0,0
4065,59.0,245.0,14455.0,4915.0,0
4066,62.0,248.0,15376.0,7073.0,0
4067,55.0,218.0,11990.0,4796.0,0
4068,64.0,233.0,14912.0,9544.0,0
4069,72.0,233.0,16776.0,4865.0,0
4070,62.0,273.0,16926.0,7786.0,0
4071,66.0,259.0,17094.0,5128.0,0
4072,60.0,200.0,12000.0,5640.0,0
4073,59.0,188.0,11092.0,4548.0,0
4074,69.0,188.0,12972.0,7913.0,0
4075,76.0,181.0,13756.0,3439.0,0
4076,51.0,241.0,12291.0,5162.0,0
4077,56.0,268.0,15008.0,4202.0,0
4078,52.0,225.0,11700.0,4680.0,0
4079,53.0,203.0,10759.0,3766.0,0
4080,63.0,218.0,13734.0,7966.0,0
4081,65.0,217.0,14105.0,3385.0,0
4082,51.0,236.0,12036.0,5416.0,0
4083,59.0,219.0,12921.0,3747.0,0
4084,50.0,182.0,9100.0,3822.0,0
4085,51.0,203.0,10353.0,3727.0,0
4086,59.0,182.0,10738.0,6228.0,0
4087,63.0,196.0,12348.0,2840.0,0
4088,52.0,263.0,13676.0,6017.0,0
4089,58.0,236.0,13688.0,3422.0,0
4090,50.0,210.0,10500.0,4200.0,0
4091,53.0,210.0,11130.0,4452.0,0
4092,63.0,163.0,10269.0,5853.0,0
4093,67.0,202.0,13534.0,2842.0,0
4094,51.0,293.0,14943.0,5977.0,0
4095,58.0,273.0,15834.0,4275.0,0
4096,52.0,233.0,12116.0,4846.0,0
4097,51.0,194.0,9894.0,3958.0,0
4098,59.0,175.0,10325.0,6195.0,0
4099,67.0,208.0,13936.0,3205.0,0
4100,32.0,203.0,6496.0,3313.0,0
4101,41.0,196.0,8036.0,2893.0,0
4102,41.0,189.0,7749.0,4029.0,0
4103,41.0,160.0,6560.0,3214.0,0
4104,49.0,145.0,7105.0,4689.0,0
4105,41.0,182.0,7462.0,2313.0,0
4106,34.0,225.0,7650.0,4055.0,0
4107,43.0,195.0,8385.0,3354.0,0
4108,44.0,169.0,7436.0,3718.0,0
4109,41.0,152.0,6232.0,3054.0,0
4110,46.0,113.0,5198.0,3535.0,0
4111,41.0,176.0,7216.0,2165.0,0
4112,32.0,216.0,6912.0,3456.0,0
4113,41.0,195.0,7995.0,2798.0,0
4114,42.0,169.0,7098.0,3904.0,0
4115,41.0,154.0,6314.0,2841.0,0
4116,46.0,106.0,4876.0,3316.0,0
4117,41.0,188.0,7708.0,2698.0,0
4118,43.0,240.0,10320.0,5160.0,0
4119,49.0,156.0,7644.0,2752.0,0
4120,49.0,175.0,8575.0,4716.0,0
4121,43.0,152.0,6536.0,3203.0,0
4122,49.0,119.0,5831.0,3848.0,0
4123,62.0,174.0,10788.0,3560.0,0
4124,41.0,208.0,8528.0,4435.0,0
4125,47.0,169.0,7943.0,2780.0,0
4126,45.0,163.0,7335.0,3814.0,0
4127,41.0,154.0,6314.0,3031.0,0
4128,45.0,131.0,5895.0,3832.0,0
4129,64.0,181.0,11584.0,3591.0,0
4130,44.0,270.0,11880.0,6534.0,0
4131,47.0,225.0,10575.0,3701.0,0
4132,48.0,203.0,9744.0,5359.0,0
4133,44.0,175.0,7700.0,3696.0,0
4134,45.0,125.0,5625.0,3881.0,0
4135,60.0,200.0,12000.0,3720.0,0
4136,41.0,238.0,9758.0,4977.0,0
4137,46.0,216.0,9936.0,3776.0,0
4138,47.0,218.0,10246.0,5328.0,0
4139,44.0,189.0,8316.0,3992.0,0
4140,46.0,189.0,8694.0,5738.0,0
4141,59.0,203.0,11977.0,3593.0,0
4142,47.0,252.0,11844.0,6159.0,0
4143,51.0,221.0,11271.0,4508.0,0
4144,48.0,218.0,10464.0,5337.0,0
4145,47.0,169.0,7943.0,3813.0,0
4146,58.0,182.0,10556.0,7073.0,0
4147,61.0,189.0,11529.0,4035.0,0
4148,47.0,213.0,10011.0,5406.0,0
4149,50.0,247.0,12350.0,4570.0,0
4150,46.0,196.0,9016.0,4508.0,0
4151,46.0,176.0,8096.0,4048.0,0
4152,58.0,163.0,9454.0,6334.0,0
4153,59.0,189.0,11151.0,3457.0,0
4154,49.0,224.0,10976.0,5488.0,0
4155,51.0,232.0,11832.0,4260.0,0
4156,49.0,176.0,8624.0,4398.0,0
4157,48.0,175.0,8400.0,3780.0,0
4158,56.0,174.0,9744.0,6626.0,0
4159,62.0,176.0,10912.0,3819.0,0
4160,49.0,231.0,11319.0,5660.0,0
4161,54.0,215.0,11610.0,4412.0,0
4162,47.0,169.0,7943.0,3972.0,0
4163,47.0,176.0,8272.0,3722.0,0
4164,55.0,174.0,9570.0,6603.0,0
4165,59.0,189.0,11151.0,3791.0,0
4166,49.0,225.0,11025.0,5623.0,0
4167,50.0,243.0,12150.0,4617.0,0
4168,46.0,182.0,8372.0,4521.0,0
4169,49.0,210.0,10290.0,5145.0,0
4170,55.0,156.0,8580.0,5577.0,0
4171,59.0,196.0,11564.0,4047.0,0
4172,44.0,124.0,5456.0,2837.0,0
4173,41.0,77.0,3157.0,1452.0,0
4174,32.0,83.0,2656.0,1248.0,0
4175,37.0,34.0,1258.0,654.0,0
4176,53.0,47.0,2491.0,1221.0,0
4177,41.0,69.0,2829.0,1697.0,0
4178,44.0,158.0,6952.0,3546.0,0
4179,43.0,51.0,2193.0,1031.0,0
4180,32.0,61.0,1952.0,898.0,0
4181,39.0,28.0,1092.0,579.0,0
4182,50.0,44.0,2200.0,1034.0,0
4183,43.0,77.0,3311.0,2152.0,0
4184,47.0,144.0,6768.0,3722.0,0
4185,46.0,60.0,2760.0,1325.0,0
4186,37.0,68.0,2516.0,1132.0,0
4187,41.0,19.0,779.0,413.0,0
4188,56.0,38.0,2128.0,1000.0,0
4189,45.0,63.0,2835.0,1786.0,0
4190,48.0,122.0,5856.0,3045.0,0
4191,48.0,44.0,2112.0,972.0,0
4192,36.0,42.0,1512.0,726.0,0
4193,44.0,20.0,880.0,440.0,0
4194,54.0,28.0,1512.0,711.0,0
4195,49.0,65.0,3185.0,1911.0,0
4196,58.0,134.0,7772.0,4197.0,0
4197,53.0,54.0,2862.0,1288.0,0
4198,49.0,44.0,2156.0,992.0,0
4199,48.0,28.0,1344.0,712.0,0
4200,59.0,35.0,2065.0,950.0,0
4201,64.0,63.0,4032.0,2419.0,0
4202,46.0,135.0,6210.0,3416.0,0
4203,43.0,63.0,2709.0,1219.0,0
4204,39.0,54.0,2106.0,948.0,0
4205,38.0,47.0,1786.0,947.0,0
4206,46.0,51.0,2346.0,1173.0,0
4207,51.0,105.0,5355.0,3374.0,0
4208,47.0,161.0,7567.0,3935.0,0
4209,43.0,81.0,3483.0,1567.0,0
4210,36.0,65.0,2340.0,1053.0,0
4211,39.0,50.0,1950.0,1053.0,0
4212,47.0,56.0,2632.0,1211.0,0
4213,54.0,120.0,6480.0,3953.0,0
4214,49.0,149.0,7301.0,3724.0,0
4215,41.0,94.0,3854.0,1773.0,0
4216,38.0,75.0,2850.0,1397.0,0
4217,37.0,63.0,2331.0,1166.0,0
4218,49.0,50.0,2450.0,1225.0,0
4219,50.0,94.0,4700.0,3055.0,0
4220,47.0,135.0,6345.0,3173.0,0
4221,41.0,84.0,3444.0,1688.0,0
4222,36.0,60.0,2160.0,1015.0,0
4223,36.0,44.0,1584.0,840.0,0
4224,49.0,49.0,2401.0,1104.0,0
4225,53.0,73.0,3869.0,2476.0,0
4226,56.0,115.0,6440.0,3542.0,0
4227,49.0,75.0,3675.0,1801.0,0
4228,48.0,39.0,1872.0,842.0,0
4229,47.0,33.0,1551.0,791.0,0
4230,56.0,33.0,1848.0,869.0,0
4231,60.0,65.0,3900.0,2340.0,0
4232,55.0,112.0,6160.0,3326.0,0
4233,46.0,65.0,2990.0,1405.0,0
4234,48.0,49.0,2352.0,1105.0,0
4235,46.0,53.0,2438.0,1292.0,0
4236,56.0,41.0,2296.0,1148.0,0
4237,61.0,65.0,3965.0,2379.0,0
4238,57.0,150.0,8550.0,4703.0,0
4239,46.0,75.0,3450.0,1656.0,0
4240,46.0,75.0,3450.0,1691.0,0
4241,49.0,54.0,2646.0,1402.0,0
4242,59.0,58.0,3422.0,1540.0,0
4243,64.0,81.0,5184.0,3266.0,0
4244,20.0,189.0,3780.0,1512.0,0
4245,28.0,196.0,5488.0,2195.0,0
4246,27.0,158.0,4266.0,1749.0,0
4247,34.0,152.0,5168.0,2636.0,0
4248,37.0,94.0,3478.0,1217.0,0
4249,33.0,147.0,4851.0,2668.0,0
4250,23.0,176.0,4048.0,1741.0,0
4251,32.0,163.0,5216.0,2086.0,0
4252,34.0,119.0,4046.0,1740.0,0
4253,32.0,128.0,4096.0,2171.0,0
4254,38.0,75.0,2850.0,998.0,0
4255,32.0,140.0,4480.0,2509.0,0
4256,29.0,182.0,5278.0,2639.0,0
4257,39.0,169.0,6591.0,3296.0,0
4258,28.0,145.0,4060.0,1908.0,0
4259,32.0,116.0,3712.0,2116.0,0
4260,38.0,81.0,3078.0,1385.0,0
4261,32.0,135.0,4320.0,2722.0,0
4262,18.0,182.0,3276.0,1474.0,0
4263,28.0,175.0,4900.0,2352.0,0
4264,25.0,152.0,3800.0,1862.0,0
4265,29.0,128.0,3712.0,2190.0,0
4266,34.0,85.0,2890.0,1156.0,0
4267,29.0,156.0,4524.0,2805.0,0
4268,19.0,195.0,3705.0,1853.0,0
4269,29.0,194.0,5626.0,2757.0,0
4270,24.0,175.0,4200.0,1974.0,0
4271,34.0,154.0,5236.0,3142.0,0
4272,49.0,131.0,6419.0,2889.0,0
4273,43.0,224.0,9632.0,6261.0,0
4274,41.0,224.0,9184.0,4133.0,0
4275,49.0,200.0,9800.0,4704.0,0
4276,44.0,176.0,7744.0,3640.0,0
4277,43.0,174.0,7482.0,4115.0,0
4278,45.0,145.0,6525.0,2806.0,0
4279,53.0,263.0,13939.0,8782.0,0
4280,41.0,231.0,9471.0,4925.0,0
4281,48.0,215.0,10320.0,5573.0,0
4282,44.0,254.0,11176.0,6147.0,0
4283,43.0,150.0,6450.0,3935.0,0
4284,47.0,167.0,7849.0,3611.0,0
4285,54.0,255.0,13770.0,9226.0,0
4286,49.0,208.0,10192.0,5198.0,0
4287,53.0,208.0,11024.0,5512.0,0
4288,46.0,273.0,12558.0,6907.0,0
4289,47.0,147.0,6909.0,4491.0,0
4290,53.0,142.0,7526.0,3612.0,0
4291,56.0,233.0,13048.0,9134.0,0
4292,53.0,181.0,9593.0,5276.0,0
4293,54.0,176.0,9504.0,4847.0,0
4294,59.0,203.0,11977.0,6348.0,0
4295,56.0,126.0,7056.0,4586.0,0
4296,53.0,135.0,7155.0,3506.0,0
4297,48.0,203.0,9744.0,6821.0,0
4298,39.0,156.0,6084.0,3042.0,0
4299,38.0,169.0,6422.0,3275.0,0
4300,41.0,144.0,5904.0,3070.0,0
4301,41.0,111.0,4551.0,2731.0,0
4302,36.0,100.0,3600.0,1620.0,0
4303,45.0,161.0,7245.0,5072.0,0
4304,38.0,181.0,6878.0,3783.0,0
4305,37.0,218.0,8066.0,4033.0,0
4306,63.0,176.0,11088.0,6098.0,0
4307,59.0,145.0,8555.0,5304.0,0
4308,56.0,138.0,7728.0,3709.0,0
4309,67.0,176.0,11792.0,7665.0,0
4310,59.0,223.0,13157.0,7105.0,0
4311,56.0,231.0,12936.0,6727.0,0
4312,62.0,189.0,11718.0,6328.0,0
4313,59.0,173.0,10207.0,6328.0,0
4314,58.0,158.0,9164.0,4582.0,0
4315,65.0,233.0,15145.0,9996.0,0
4316,44.0,111.0,4884.0,3419.0,0
4317,41.0,68.0,2788.0,1310.0,0
4318,33.0,56.0,1848.0,942.0,0
4319,38.0,19.0,722.0,368.0,0
4320,54.0,36.0,1944.0,875.0,0
4321,43.0,61.0,2623.0,1154.0,0
4322,42.0,119.0,4998.0,3349.0,0
4323,44.0,35.0,1540.0,739.0,0
4324,34.0,46.0,1564.0,813.0,0
4325,39.0,13.0,507.0,264.0,0
4326,51.0,36.0,1836.0,845.0,0
4327,44.0,68.0,2992.0,1346.0,0
4328,49.0,120.0,5880.0,4116.0,0
4329,47.0,38.0,1786.0,875.0,0
4330,36.0,51.0,1836.0,991.0,0
4331,43.0,8.0,344.0,175.0,0
4332,58.0,20.0,1160.0,464.0,0
4333,47.0,44.0,2068.0,724.0,0
4334,46.0,122.0,5612.0,3536.0,0
4335,45.0,45.0,2025.0,851.0,0
4336,38.0,38.0,1444.0,664.0,0
4337,42.0,20.0,840.0,386.0,0
4338,55.0,22.0,1210.0,508.0,0
4339,48.0,54.0,2592.0,933.0,0
4340,58.0,136.0,7888.0,4969.0,0
4341,54.0,53.0,2862.0,1145.0,0
4342,52.0,42.0,2184.0,1005.0,0
4343,51.0,29.0,1479.0,695.0,0
4344,59.0,31.0,1829.0,768.0,0
4345,64.0,63.0,4032.0,1814.0,0
4346,64.0,135.0,8640.0,5616.0,0
4347,59.0,70.0,4130.0,1900.0,0
4348,52.0,44.0,2288.0,1144.0,0
4349,52.0,39.0,2028.0,1075.0,0
4350,60.0,45.0,2700.0,1242.0,0
4351,65.0,81.0,5265.0,2211.0,0
4352,60.0,145.0,8700.0,5829.0,0
4353,55.0,90.0,4950.0,2475.0,0
4354,51.0,59.0,3009.0,1505.0,0
4355,51.0,44.0,2244.0,1189.0,0
4356,64.0,60.0,3840.0,1843.0,0
4357,64.0,98.0,6272.0,2634.0,0
4358,60.0,158.0,9480.0,6257.0,0
4359,54.0,75.0,4050.0,1904.0,0
4360,54.0,61.0,3294.0,1812.0,0
4361,53.0,58.0,3074.0,1660.0,0
4362,61.0,46.0,2806.0,1291.0,0
4363,64.0,95.0,6080.0,2614.0,0
4364,62.0,143.0,8866.0,5320.0,0
4365,48.0,80.0,3840.0,1536.0,0
4366,41.0,50.0,2050.0,923.0,0
4367,41.0,53.0,2173.0,1021.0,0
4368,50.0,36.0,1800.0,810.0,0
4369,55.0,61.0,3355.0,1342.0,0
4370,55.0,104.0,5720.0,3546.0,0
4371,47.0,63.0,2961.0,1244.0,0
4372,48.0,34.0,1632.0,734.0,0
4373,48.0,29.0,1392.0,626.0,0
4374,56.0,27.0,1512.0,650.0,0
4375,60.0,63.0,3780.0,1474.0,0
4376,66.0,113.0,7458.0,4848.0,0
4377,55.0,60.0,3300.0,1551.0,0
4378,55.0,55.0,3025.0,1603.0,0
4379,56.0,44.0,2464.0,1257.0,0
4380,64.0,42.0,2688.0,1290.0,0
4381,71.0,65.0,4615.0,2031.0,0
4382,67.0,124.0,8308.0,5733.0,0
4383,55.0,69.0,3795.0,1708.0,0
4384,55.0,65.0,3575.0,1895.0,0
4385,57.0,53.0,3021.0,1601.0,0
4386,63.0,47.0,2961.0,1362.0,0
4387,68.0,83.0,5644.0,2427.0,0
4388,32.0,122.0,3904.0,1991.0,0
4389,44.0,117.0,5148.0,1905.0,0
4390,41.0,117.0,4797.0,2590.0,0
4391,43.0,87.0,3741.0,1871.0,0
4392,47.0,70.0,3290.0,2139.0,0
4393,41.0,128.0,5248.0,1574.0,0
4394,34.0,158.0,5372.0,2686.0,0
4395,43.0,128.0,5504.0,2202.0,0
4396,41.0,119.0,4879.0,2586.0,0
4397,44.0,74.0,3256.0,1498.0,0
4398,46.0,52.0,2392.0,1674.0,0
4399,41.0,116.0,4756.0,1617.0,0
4400,43.0,160.0,6880.0,3784.0,0
4401,50.0,120.0,6000.0,2400.0,0
4402,52.0,104.0,5408.0,2866.0,0
4403,50.0,84.0,4200.0,1974.0,0
4404,55.0,47.0,2585.0,1810.0,0
4405,54.0,94.0,5076.0,1726.0,0
4406,58.0,143.0,8294.0,4230.0,0
4407,62.0,102.0,6324.0,2403.0,0
4408,61.0,120.0,7320.0,3880.0,0
4409,59.0,75.0,4425.0,2036.0,0
4410,63.0,52.0,3276.0,2162.0,0
4411,78.0,95.0,7410.0,2519.0,0
4412,58.0,149.0,8642.0,5012.0,0
4413,60.0,104.0,6240.0,2683.0,0
4414,63.0,116.0,7308.0,4166.0,0
4415,57.0,90.0,5130.0,2565.0,0
4416,60.0,60.0,3600.0,2520.0,0
4417,78.0,131.0,10218.0,3576.0,0
4418,56.0,189.0,10584.0,6033.0,0
4419,62.0,165.0,10230.0,4194.0,0
4420,62.0,165.0,10230.0,6036.0,0
4421,58.0,111.0,6438.0,3283.0,0
4422,59.0,81.0,4779.0,3536.0,0
4423,73.0,174.0,12702.0,5081.0,0
4424,58.0,218.0,12644.0,6701.0,0
4425,61.0,174.0,10614.0,3821.0,0
4426,61.0,143.0,8723.0,4623.0,0
4427,55.0,117.0,6435.0,3153.0,0
4428,60.0,130.0,7800.0,5460.0,0
4429,78.0,145.0,11310.0,3393.0,0
4430,62.0,210.0,13020.0,6901.0,0
4431,64.0,182.0,11648.0,4543.0,0
4432,60.0,152.0,9120.0,4742.0,0
4433,64.0,124.0,7936.0,3730.0,0
4434,68.0,138.0,9384.0,6381.0,0
4435,78.0,108.0,8424.0,2864.0,0
4436,56.0,174.0,9744.0,4677.0,0
4437,61.0,162.0,9882.0,3360.0,0
4438,57.0,117.0,6669.0,3335.0,0
4439,58.0,112.0,6496.0,2858.0,0
4440,67.0,120.0,8040.0,4904.0,0
4441,74.0,113.0,8362.0,2509.0,0
4442,56.0,138.0,7728.0,3787.0,0
4443,59.0,165.0,9735.0,3407.0,0
4444,54.0,109.0,5886.0,2649.0,0
4445,54.0,105.0,5670.0,2381.0,0
4446,63.0,81.0,5103.0,3113.0,0
4447,68.0,94.0,6392.0,1598.0,0
4448,57.0,155.0,8835.0,4241.0,0
4449,64.0,150.0,9600.0,3264.0,0
4450,55.0,106.0,5830.0,2682.0,0
4451,56.0,108.0,6048.0,2480.0,0
4452,64.0,88.0,5632.0,3604.0,0
4453,68.0,133.0,9044.0,2351.0,0
4454,58.0,196.0,11368.0,5343.0,0
4455,62.0,189.0,11718.0,3984.0,0
4456,59.0,119.0,7021.0,3300.0,0
4457,57.0,133.0,7581.0,3336.0,0
4458,69.0,112.0,7728.0,4637.0,0
4459,74.0,150.0,11100.0,2997.0,0
4460,28.0,123.0,3444.0,1722.0,0
4461,38.0,123.0,4674.0,1542.0,0
4462,39.0,115.0,4485.0,2063.0,0
4463,38.0,72.0,2736.0,1231.0,0
4464,41.0,56.0,2296.0,1469.0,0
4465,37.0,128.0,4736.0,1231.0,0
4466,27.0,131.0,3537.0,1698.0,0
4467,38.0,111.0,4218.0,1265.0,0
4468,38.0,123.0,4674.0,2337.0,0
4469,36.0,72.0,2592.0,1166.0,0
4470,43.0,58.0,2494.0,1546.0,0
4471,37.0,116.0,4292.0,1159.0,0
4472,37.0,165.0,6105.0,2930.0,0
4473,48.0,112.0,5376.0,1828.0,0
4474,51.0,116.0,5916.0,2899.0,0
4475,51.0,90.0,4590.0,1974.0,0
4476,56.0,39.0,2184.0,1310.0,0
4477,52.0,95.0,4940.0,1433.0,0
4478,55.0,131.0,7205.0,3386.0,0
4479,59.0,94.0,5546.0,1941.0,0
4480,61.0,113.0,6893.0,3447.0,0
4481,56.0,74.0,4144.0,1782.0,0
4482,62.0,44.0,2728.0,1664.0,0
4483,72.0,98.0,7056.0,1764.0,0
4484,55.0,131.0,7205.0,4395.0,0
4485,60.0,105.0,6300.0,2898.0,0
4486,59.0,98.0,5782.0,3469.0,0
4487,58.0,69.0,4002.0,2361.0,0
4488,63.0,44.0,2772.0,2107.0,0
4489,74.0,133.0,9842.0,4232.0,0
4490,54.0,189.0,10206.0,6532.0,0
4491,59.0,144.0,8496.0,4248.0,0
4492,64.0,150.0,9600.0,6144.0,0
4493,62.0,135.0,8370.0,5022.0,0
4494,66.0,91.0,6006.0,4625.0,0
4495,83.0,181.0,15023.0,6460.0,0
4496,64.0,202.0,12928.0,7757.0,0
4497,67.0,188.0,12596.0,5038.0,0
4498,67.0,161.0,10787.0,5933.0,0
4499,61.0,143.0,8723.0,4536.0,0
4500,67.0,131.0,8777.0,6144.0,0
4501,78.0,137.0,10686.0,4274.0,0
4502,63.0,196.0,12348.0,7285.0,0
4503,73.0,189.0,13797.0,5795.0,0
4504,67.0,143.0,9581.0,5461.0,0
4505,63.0,135.0,8505.0,4593.0,0
4506,74.0,140.0,10360.0,7563.0,0
4507,74.0,100.0,7400.0,2590.0,0
4508,59.0,162.0,9558.0,5066.0,0
4509,69.0,168.0,11592.0,4173.0,0
4510,60.0,113.0,6780.0,3390.0,0
4511,59.0,100.0,5900.0,2832.0,0
4512,74.0,120.0,8880.0,6127.0,0
4513,65.0,106.0,6890.0,2136.0,0
4514,51.0,137.0,6987.0,3494.0,0
4515,54.0,152.0,8208.0,2873.0,0
4516,51.0,102.0,5202.0,2601.0,0
4517,53.0,85.0,4505.0,2072.0,0
4518,64.0,75.0,4800.0,3168.0,0
